ILCE,KAPINO,ENLEM,ACIKLAMA,ILCEID,MAHALLE,MAHALLEID,ADI,BOYLAM,YOL,dist_m,risk_band
NARLIDERE,,38.391064023741,3523-009-10,5,NARLI,,10 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.0069384425,ÖZYUVA,2559.085970531288,Düşük
KEMALPAŞA,,38.427951604784,3517-031-10,6,MEHMET AKİF ERSOY,,10 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.423674025067,DR. ALİ KARAMAN CAD. VE 224 SOKAK ARASI,3366.86892645858,Düşük
ÇİĞLİ,,38.514799612224,3510-007-10,16,BALATÇIK,,10 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.039366271173,1671/1,2470.2766921806556,Düşük
KEMALPAŞA,,38.431531551456,3517-038-10,6,SEKİZ EYLÜL,,10 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.405194903339,89 SOKAK,1731.9902965451556,Düşük
KEMALPAŞA,,38.430477206196,3517-038-11,6,SEKİZ EYLÜL,,11 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.407509788177,81/1 SOKAK,1964.9348111539678,Düşük
BAYRAKLI,,38.477247888525,3530-021-11,11,SOĞUKKUYU,,11 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.11835594251,1847/16,2658.827221134704,Düşük
BAYRAKLI,,38.456167069521,3530-014-11,11,MANSUROĞLU,,11 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.186982636785,SAKARYA,4281.300250424266,Düşük
NARLIDERE,,38.391138669817,3523-009-11,5,NARLI,,11 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.008089215196,ÖZYUVA,2467.490625900985,Düşük
KARŞIYAKA,,38.47097376425,3516-025-11,20,YALI,,11 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.086672874248,6471/5,1254.4151835994928,Düşük
NARLIDERE,,38.395011179041,3523-006-11,5,HUZUR,,11 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.991110718219,İLHAN SELÇUK,3708.8140342813945,Düşük
GÜZELBAHÇE,,38.371545998529,3514-011-11,1,YALI,,11 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.875948874401,338,7776.348414423298,Güvenli
KARŞIYAKA,,38.458141876674,3516-007-11,20,BOSTANLI,,11 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.093128980968,2019,364.2540249361882,Yüksek
KEMALPAŞA,,38.428259285867,3517-031-11,6,MEHMET AKİF ERSOY,,11 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.424231201073,DR. ALİ KARAMAN CAD. VE KİRAZLI CAD. KESİŞİMİ,3400.2544472996133,Düşük
ÇİĞLİ,,38.486061796171,3510-004-12,16,ATAŞEHİR,,12 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.07311315256,YENİHAVAALANI,3304.192832917948,Düşük
BAYRAKLI,,38.476361897325,3530-021-12,11,SOĞUKKUYU,,12 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.121713928031,1847/13,2830.007514999086,Düşük
BAYRAKLI,,38.460460001012,3530-013-11,11,MANAVKUYU,,12 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.184443957996,278/5,4806.532306244633,Düşük
KARŞIYAKA,,38.470888463387,3516-025-12,20,YALI,,12 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.086548513007,6470/3,1252.8798014475456,Düşük
KARŞIYAKA,,38.457628516845,3516-007-12,20,BOSTANLI,,12 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.092791333476,2022,428.3074326572735,Yüksek
ÇEŞME,,38.292856025492,3509-002-12,1001,ALAÇATI,,12 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.375812989057,16000,3714.972809966304,Düşük
ÇEŞME,,38.314031806529,3509-018-12,1001,MUSALLA,,12 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.283621412676,1134,5674.884145438131,Güvenli
BAYRAKLI,,38.456097066486,3530-014-12,11,MANSUROĞLU,,12 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.18373165299,283/12,4406.641638262224,Düşük
NARLIDERE,,38.394467806477,3523-006-12,5,HUZUR,,12 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.990584975045,ERİŞ,3766.9872609489003,Düşük
KEMALPAŞA,,38.428164152006,3517-031-12,6,MEHMET AKİF ERSOY,,12 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.422022347973,197,3224.0497007878485,Düşük
KEMALPAŞA,,38.432292771472,3517-038-12,6,SEKİZ EYLÜL,,12 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.407378883809,109,1867.6885118550808,Düşük
KEMALPAŞA,,38.428452280738,3517-031-13,6,MEHMET AKİF ERSOY,,13 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.419939959563,MESERETCİOĞLU CAD. VE 187 SOKAK ARASI,3043.575578267625,Düşük
KEMALPAŞA,,38.433995844049,3517-038-13,6,SEKİZ EYLÜL,,13 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.407574753426,111,1818.1804239732305,Düşük
ÇİĞLİ,,38.489468767526,3510-004-13,16,ATAŞEHİR,,13 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.063432194516,8016/1,3077.973477679509,Düşük
BAYRAKLI,,38.458815054951,3530-013-13,11,MANAVKUYU,,13 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.186778633864,275/8,4554.420116750699,Düşük
BAYRAKLI,,38.459122050982,3530-013-12,11,MANAVKUYU,,13 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.184321645245,278/5,4678.324661298367,Düşük
BAYRAKLI,,38.453957074964,3530-014-13,11,MANSUROĞLU,,13 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.181903665935,286,4285.922416509639,Düşük
BAYRAKLI,,38.478795477794,3530-021-13,11,SOĞUKKUYU,,13 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.122589690516,1844/17,3053.0659282254705,Düşük
ÇEŞME,,38.28391407699,3509-002-13,1001,ALAÇATI,,13 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.380195984737,13038,2652.9645737565597,Düşük
ÇEŞME,,38.298324919561,3509-018-13,1001,MUSALLA,,13 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.309705311533,7000,3023.555751218839,Düşük
KARŞIYAKA,,38.470948397315,3516-025-13,20,YALI,,13 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.088260314488,6470/2,1178.7203652344087,Düşük
KARŞIYAKA,,38.462973261155,3516-007-13,20,BOSTANLI,,13 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.094183153908,6352/2,155.41532360028134,Çok Yüksek
KEMALPAŞA,,38.431947407239,3517-038-14,6,SEKİZ EYLÜL,,14 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.410845187932,KİRAZLI CAD. VE 102 SOKAK ARASI,2162.589112929931,Düşük
KARŞIYAKA,,38.472729153402,3516-025-14,20,YALI,,14 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.084275734509,CAHER DUDAYEV,1534.7681567391892,Düşük
BAYRAKLI,,38.458491067324,3530-014-14,11,MANSUROĞLU,,14 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.196996583428,DUMLUPINAR,4225.25706470602,Düşük
ÇEŞME,,38.249273258121,3509-002-14,1001,ALAÇATI,,14 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.379764050497,18000,1620.1816135707038,Düşük
ÇEŞME,,38.307956836374,3509-018-14,1001,MUSALLA,,14 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.28173543369,33,5258.511871081031,Güvenli
KARŞIYAKA,,38.459852964073,3516-007-14,20,BOSTANLI,,14 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.10417404312,1671,796.4123287416536,Orta
BAYRAKLI,,38.478762346957,3530-021-14,11,SOĞUKKUYU,,14 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.124522918772,AKIN KIVANÇ,3184.6184129645985,Düşük
KEMALPAŞA,,38.430626428951,3517-031-14,6,MEHMET AKİF ERSOY,,14 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.419821674631,KİRAZLI CAD. VE 189 SOKAK KESİŞİMİ,2950.2379127889867,Düşük
KARŞIYAKA,,38.465364105503,3516-025-15,20,YALI,,15 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.098337270393,BESTEKAR YUSUF NALKESEN,492.88144561229353,Yüksek
KEMALPAŞA,,38.430441204169,3517-038-15,6,SEKİZ EYLÜL,,15 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.409992526511,İZMİR CAD. VE 120 SOKAK KESİŞİMİ,2160.4561152855076,Düşük
ÇEŞME,,38.255304223878,3509-002-15,1001,ALAÇATI,,15 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.377480051671,18026,1424.10795431976,Düşük
KEMALPAŞA,,38.429626628922,3517-031-15,6,MEHMET AKİF ERSOY,,15 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.418421331718,168,2872.2178908747283,Düşük
BAYRAKLI,,38.460065048579,3530-013-14,11,MANAVKUYU,,15 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.186162634253,275/8,4702.902933111672,Düşük
KEMALPAŞA,,38.433448416081,3517-038-16,6,SEKİZ EYLÜL,,16 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.411312559689,ŞEHİT ER İSA TÜRKMEN,2147.9985967943107,Düşük
KEMALPAŞA,,38.428780458937,3517-031-16,6,MEHMET AKİF ERSOY,,16 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.430559470636,19 MAYIS,3546.7441681196037,Düşük
BAYRAKLI,,38.463612044337,3530-013-15,11,MANAVKUYU,,16 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.200356558512,237,4725.812453627633,Düşük
BAYRAKLI,,38.462928032273,3530-013-16,11,MANAVKUYU,,16 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.184731636436,275/11,5043.768523769917,Güvenli
ÇEŞME,,38.258183207584,3509-002-16,1001,ALAÇATI,,16 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.376204052586,18026,1433.9652339803513,Düşük
KEMALPAŞA,,38.433315415685,3517-038-17,6,SEKİZ EYLÜL,,17 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.410244564173,116,2063.116803111617,Düşük
KEMALPAŞA,,38.428058450345,3517-031-17,6,MEHMET AKİF ERSOY,,17 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.418547531997,MESERETCİOĞLU CAD.NO.13 ATATÜRK İLKÖĞRETİM OKULU,2949.1375703858707,Düşük
ÇEŞME,,38.232548328392,3509-002-17,1001,ALAÇATI,,17 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.364854157378,18001,2253.6591856470864,Düşük
KEMALPAŞA,,38.430869431015,3517-038-18,6,SEKİZ EYLÜL,,18 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.413192554317,135,2396.9808946512103,Düşük
BAYRAKLI,,38.457402061533,3530-013-17,11,MANAVKUYU,,18 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.185648641572,SAKARYA,4455.7798864278475,Düşük
KEMALPAŞA,,38.424591483727,3517-031-18,6,MEHMET AKİF ERSOY,,18 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.428756199385,241/1,3644.730120115691,Düşük
BAYRAKLI,,38.464560038688,3530-013-18,11,MANAVKUYU,,18 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.198851563471,YÜZBAŞI İBRAHİM HAKKI,4851.003812666525,Düşük
TORBALI,,38.148911349426,3528-033-02,9,KARŞIYAKA,,2 NO'LU AFET VE ACİL DURUM  TOPLANMA ALANI,27.379397386833,7308,104.59606765940609,Çok Yüksek
KARŞIYAKA,,38.459116129526,3516-002-02,20,ALAYBEY,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.118958706085,1671,2085.59280088373,Düşük
BORNOVA,,38.453362167471,3507-034-02,2,NALDÖKEN,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.268141238255,1201,5496.25305038777,Güvenli
KEMALPAŞA,,38.463859330609,3517-004-02,6,AKALAN,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.48293315434,1528,1868.0938562373733,Düşük
GÜZELBAHÇE,,38.377024569726,3514-011-02,1,YALI,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.897060882761,148,9718.022713006214,Güvenli
ÇEŞME,,38.373962724325,3509-014-02,1001,ILDIR,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.48165230677,27000 SOKAK,428.008667187425,Yüksek
KEMALPAŞA,,38.428750968545,3517-038-02,6,SEKİZ EYLÜL,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.412892036321,İZMİR CAD. VE 136 SOKAK KESİŞİMİ,2470.601214313652,Düşük
BAYINDIR,,38.194193449743,3504-047-02,7,PINARLI,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.750351040527,SULTAN SOKAK,1758.8622027279364,Düşük
KARABAĞLAR,,38.399172258003,3531-009-02,19,BAHÇELİEVLER,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.111840756006,ADNAN KAHVECİ PARKI - 389 SOKAK,5572.072776275868,Güvenli
ÖDEMİŞ,,38.235022989892,3524-003-02,998,ANAFARTALAR,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.981143042555,SAĞLIK CAD.PARK,777.9811342016048,Orta
ÇEŞME,,38.286971983594,3509-019-02,1001,OVACIK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.314017311944,7000,1716.021919546514,Düşük
ÖDEMİŞ,,38.256817108743,3524-059-02,998,KÖSELER,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.88729665826,KÖSELER,428.4429728759243,Yüksek
TİRE,,38.09607711568,3527-038-02,997,FATİH,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.721066517052,NURCAN KORKMAZ PARKI - MİLLET CAD.,1259.897327167747,Düşük
KEMALPAŞA,,38.460255326365,3517-051-02,6,AŞAĞI YENMİŞ,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.436598750777,VATAN CAD. VE PINAR SOKAK KESİŞİMİ,2936.4902080485986,Düşük
MENEMEN,,38.583691462473,3522-029-02,17,GÖLCÜK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.085154997878,9422,1124.0256827470962,Düşük
ÇEŞME,,38.345030831813,3509-013-02,1001,GERMİYAN,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.444411547665,27011,882.6563366481623,Orta
DİKİLİ,,39.079528603728,3511-014-02,995,İSMETPAŞA,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.898042966378,SANAYİ EMEKÇİLERİ PARKI (80/1 SOK İLE 82 SOKAK ARASI),2619.851672627049,Düşük
BORNOVA,,38.518924513522,3507-022-02,2,KARAÇAM,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.272768209463,KARAÇAM CAD. VE DOĞAN SOKAK ARASI,4683.440343846468,Düşük
KARABAĞLAR,,38.359835020441,3531-057-02,19,YURDOĞLU,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.094672086092,UZUNDERE REKREASYON ALANI - 3945/5 SOKAK,956.9190923742094,Orta
MENEMEN,,38.641403183648,3522-032-01,17,HASANLAR,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.127584668833,903,581.0035857646627,Orta
GÜZELBAHÇE,,38.382230280002,3514-006-02,1,MALTEPE,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.920431715079,3,10042.103645984473,Güvenli
KİRAZ,,38.195425510885,3519-042-02,994,SOLAKLAR,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.339291374827,SARIİMAMLAR KÜMEEVLER İLKOKUL BAHÇESİ - SARIİMAMLAR SOKAK,769.1197472121567,Orta
BALÇOVA,,38.379169160802,3503-002-02,14,ÇETİN EMEÇ,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.060025656902,YAREN,3432.3584107243387,Düşük
NARLIDERE,,38.397070468848,3523-011-02,5,YENİKALE,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.005486976198,MUSTAFA KEMAL SAHİL,2434.1917123414046,Düşük
MENDERES,9,38.246787083232,3521-018-02,13,DEREKÖY,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.116046344393,DEREKÖY,3962.5822833103257,Düşük
MENDERES,,38.0233792393,3521-014-02,13,ÇUKURALTI,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.097344812775,ÇETİN YETİŞTİREN,9341.539350503035,Güvenli
MENDERES,,38.012938179402,3521-042-02,13,ÖZDERE CUMHURİYET,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.123718905464,3009,7801.929073330817,Güvenli
KARŞIYAKA,,38.458856089675,3516-004-02,20,TUNA,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.118412425422,1671,2041.5869827884467,Düşük
KARŞIYAKA,,38.457782226589,3516-011-02,20,BAHARİYE,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.114519922974,1671,1726.8038202273515,Düşük
KARŞIYAKA,,38.458554969181,3516-006-02,20,BAHRİYE ÜÇOK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.113510745209,LATİFE HANIM,1623.6432930224655,Düşük
DİKİLİ,,38.939825287573,3511-005-02,995,ÇANDARLI,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.930453118959,SUCUHAFIZ,3774.654160334314,Düşük
SEFERİHİSAR,,38.07271279579,3525-005-02,12,CUMHURİYET,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.924710606644,KUŞADASI SEFERİHİSAR YOLU,1046.6740464305624,Düşük
KARŞIYAKA,,38.484267885514,3516-020-02,20,ÖRNEKKÖY,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.103902872344,7550,2619.6654396232807,Düşük
KARŞIYAKA,,38.485847815882,3516-015-02,20,İNÖNÜ,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.091065064228,6715,2702.5731501682926,Düşük
TORBALI,,38.146605960786,3528-051-02,9,TEPEKÖY,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.364196358121,4556,601.870895335348,Orta
TORBALI,,38.295538207748,3528-032-02,9,KARAOT,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.437047209589,KARAOT KÖY YOLU,10731.002443181293,Güvenli
TORBALI,,38.198064475698,3528-034-02,9,KAZIM KARABEKİR,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.243400955767,GAFFAR OKKAN,3076.340962798831,Düşük
TORBALI,,38.138207950609,3528-058-02,9,YENİ,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.37689678448,535,489.53645356219033,Yüksek
TORBALI,,38.231014307264,3528-014-02,9,ÇAPAK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.35239782534,2540,2188.768726836188,Düşük
ÖDEMİŞ,,38.071549334962,3524-012-02,998,BIÇAKÇI,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.095244828803,BIÇAKÇI,4858.3859307126695,Düşük
SEFERİHİSAR,,38.080335790793,3525-014-02,12,MERSİN ALANI,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.958219422942,6086,734.5810917489017,Orta
SEFERİHİSAR,,38.070279728576,3525-001-02,12,ATATÜRK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.850770987094,5752,103.21510846925487,Çok Yüksek
KARŞIYAKA,,38.46989764464,3516-009-02,20,DEDEBAŞI,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.107558657849,6113,1412.9743742210755,Düşük
SEFERİHİSAR,,38.122202519909,3525-013-02,12,KAVAKDERE,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.911150589791,KAVAKDERE YOLU,796.6362496823272,Orta
KARŞIYAKA,,38.47203989628,3516-012-02,20,FİKRİ ALTAY,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.099783043684,6183/7,1217.9446928442574,Düşük
KARŞIYAKA,,38.46990215866,3516-010-02,20,DEMİRKÖPRÜ,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.098083142404,6181,947.2047732297752,Orta
KARŞIYAKA,,38.469344010475,3516-022-02,20,ŞEMİKLER,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.097420420218,6182,872.9983196260348,Orta
SEFERİHİSAR,,38.194812059445,3525-004-02,12,HIDIRLIK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.838490831839,İNÖNÜ,1836.052207683137,Düşük
ALİAĞA,,38.758586383807,3502-008-02,3,ÇITAK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.054717773447,VATAN,4226.0973540228715,Düşük
ALİAĞA,,38.922273603583,3502-001-02,3,AŞAĞIŞAKRAN,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.097353279182,11/32,7190.547695430162,Güvenli
KEMALPAŞA,,38.428312053307,3517-007-02,6,ATATÜRK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.409813709619,67/1,2252.873411725951,Düşük
ALİAĞA,,38.79728439458,3502-002-02,3,ATATÜRK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.967534236367,364,5320.73549924852,Güvenli
BORNOVA,,38.428085193083,3507-019-02,2,IŞIKLAR,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.220011508854,4226,1185.5884357922885,Düşük
URLA,,38.422225705694,3529-004-02,18,BALIKLIOVA,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.583775362135,13005,5542.682185129001,Güvenli
FOÇA,,38.73153672978,3512-002-02,4,CUMHURİYET,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.892337079909,ZAFER,3865.0950381347275,Düşük
ÇEŞME,,38.350686620436,3509-001-02,1001,16 EYLÜL,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.287481323708,3331,9147.578363347133,Güvenli
ÇEŞME,,38.293792765092,3509-010-01,1001,ÇİFTLİK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.284410975063,22,4024.5631370257224,Düşük
MENDERES,89,38.214053836004,3521-037-02,13,KÜNER,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.123056834941,KÜNER,2252.63866883635,Düşük
URLA,,38.333962293801,3529-033-02,18,YENİCE,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.788008644397,KEKİK,724.4650651049866,Orta
URLA,,38.322616712171,3529-001-02,18,ALTINTAŞ,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.753226364749,MAVİGÖK,2527.536232126067,Düşük
ÖDEMİŞ,,38.110945806132,3524-057-02,998,KONAKLI,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.992585747214,MEHMET KUTLU,1196.0658985122109,Düşük
KARABAĞLAR,,38.392007300721,3531-021-02,19,ESENYALI,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.09134722178,52/74,4479.449367961355,Düşük
KARABAĞLAR,,38.391720812018,3531-040-02,19,POLİGON,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.083493177881,123/5,4060.4376641002564,Düşük
BALÇOVA,,38.387682271833,3503-004-02,14,FEVZİ ÇAKMAK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.042863471394,SAKARYA,1832.3783892931515,Düşük
BALÇOVA,,38.392966245726,3503-006-02,14,KORUTÜRK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.043696458064,ORTANCA,1392.9685191145334,Düşük
KARŞIYAKA,,38.473761113879,3516-017-02,20,MAVİŞEHİR,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.075863789072,HASAN TAHSİN UZER,2131.1432301488558,Düşük
BAYRAKLI,,38.483843853192,3530-019-02,11,POSTACILAR,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.117164937779,7599,3118.528852310317,Düşük
BAYRAKLI,,38.466108962063,3530-011-02,11,GÜMÜŞPALA,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.133811884785,7021,3404.945884762368,Düşük
BAYRAKLI,,38.462769012652,3530-004-02,11,BAYRAKLI,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.165730732088,ZEKİ YAVAŞ,5909.402585451178,Güvenli
BAYRAKLI,,38.474909943054,3530-001-02,11,75. YIL,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.158209748924,1620/39,5690.176857304204,Güvenli
KONAK,,38.430702362828,3520-066-02,21,KÜLTÜR,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.138073960063,VASIF ÇINAR,5040.2573348727365,Güvenli
KARŞIYAKA,,38.456279041755,3516-007-02,20,BOSTANLI,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.097133744058,HASAN ALİ YÜCEL,564.6247259055435,Orta
MENEMEN,,38.608743343304,3522-042-02,17,KASIMPAŞA,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.082345137568,1023,643.7387764248775,Orta
MENEMEN,,38.600214442429,3522-023-02,17,ESATPAŞA,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.075799646234,1205,1728.9172429840332,Düşük
NARLIDERE,,38.406766102037,3523-010-02,5,SAHİLEVLERİ,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.009040916624,ŞAİR CAN YÜCEL,2109.3907814600802,Düşük
NARLIDERE,,38.395678557771,3523-006-02,5,HUZUR,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.992020381343,YAPICILAR,3615.6732689757073,Düşük
ÇİĞLİ,,38.489573787387,3510-006-02,16,AYDINLIKEVLER,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.082264101281,6786,3215.406987591658,Düşük
KARŞIYAKA,,38.491702223654,3516-027-02,20,ZÜBEYDE HANIM,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.106937182516,7448/9,3485.912408914554,Düşük
KARABURUN,,38.556498874244,3515-005-02,1000,İNECİK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.563890558885,İNECİK,9266.426287188537,Güvenli
ALİAĞA,,38.703009632639,3502-004-02,3,B.HAYRETTİN PAŞA,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.023385023837,2226,3345.492285547411,Düşük
BAYRAKLI,,38.469471929724,3530-009-02,11,EMEK,,2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.118860953085,ŞEHİT ASTEĞMEN MESUT UZLU,2238.7797119627903,Düşük
