ILCE;KAPINO;ENLEM;ACIKLAMA;ILCEID;MAHALLE;MAHALLEID;ADI;BOYLAM;YOL
BAYRAKLI;;38.472611916458;3530-009-05;11;EMEK;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.122209931485;7299 SOKAK ÜZERİ PARK ALANI
ÇİĞLİ;;38.484375217909;3510-004-05;16;ATAŞEHİR;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.060332519972;8019/12
ÇEŞME;;38.355237307428;3509-011-05;1001;CUMHURİYET;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.303481027154;4207 SOKAK
GAZİEMİR;;38.312912443528;3513-014-05;15;SEVGİ;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.12936847411;GAZİEMİR SPOR SALONU ÇEVRESİ - 651/1 SOKAK
TORBALI;;38.179963508259;3528-052-05;9;TORBALI;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.349721177767;5023 SOKAK
SELÇUK;;37.944813929605;3526-003-05;10;ATATÜRK;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.364698579392;1084
KARABAĞLAR;;38.385295176303;3531-020-05;19;ESENTEPE;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.07754817422;10
KARABAĞLAR;;38.403911268515;3531-009-05;19;BAHÇELİEVLER;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.119319062274;İZMİRSPOR GENÇLİK MERKEZİ PARKI - 505 SOKAK
SELÇUK;;37.947613924503;3526-001-05;10;14 MAYIS;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.37479852371;4017 SOKAK NO:2
KEMALPAŞA;;38.397811701568;3517-006-05;6;AŞAĞIKIZILCA;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.513197110681;2001
KARABAĞLAR;;38.385649345895;3531-048-05;19;TAHSİN YAZICI;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.102911174949;MEHMET AKİF ERSOY PARKI
TİRE;;38.094362809171;3527-038-05;997;FATİH;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.717970802001;HAFIZ HATUN PARKI - DESTAN SOKAK
FOÇA;;38.663309639462;3512-015-05;4;YENİBAĞARASI;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.843699979593;1012
FOÇA;;38.736909259142;3512-014-05;4;MUSTAFA KEMAL ATATÜRK;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.83789987593;MEHMETÇİK CADDESİ VE ZAMAN SOKAK KESİŞİMİ
GAZİEMİR;;38.34419660624;3513-004-05;15;BEYAZEVLER;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.146173029458;556
GAZİEMİR;;38.318800722575;3513-003-05;15;ATIFBEY;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.131117146887;6 SOKAK VE 60 SOKAK KESİŞİMİ
KARŞIYAKA;;38.464607374746;3516-025-05;20;YALI;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.093680102525;6339
MENEMEN;;38.60670510311;3522-060-05;17;VİLLAKENT;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.914600127038;5116 SOKAK VE 5118 SOKAK ARASI
MENEMEN;;38.554486422998;3522-002-05;17;30 AĞUSTOS;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.047016447922;4.
KEMALPAŞA;;38.380788066239;3517-049-05;6;YUKARIKIZILCA MERKEZ;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.494750871889;ASARLIK YOLU (MAŞATLIK CAD.)
TİRE;;38.098812473052;3527-043-05;997;HÜRRİYET;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.733254475404;HÜRRİYET MAH.MAHMUT AŞIK CAD.NO:43
BAYRAKLI;;38.481318883352;3530-024-05;11;YAMANLAR;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.132949863404;KUBİLAY
KEMALPAŞA;;38.417249835803;3517-043-05;6;BAĞYURDU YENİ;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.636204195053;M. ALİ SEVİNÇ CAD.
ÇİĞLİ;;38.494898614263;3510-023-05;16;SASALI MERKEZ;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.945871770495;43
KEMALPAŞA;;38.424848850587;3517-040-05;6;SOĞUKPINAR;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.425952539165;İNÖNÜ CAD.NO .58 PAKMAYA İLKOKULU
KEMALPAŞA;;38.41000170789;3517-002-05;6;ÖREN 75.YIL CUMHURİYET;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.584367737428;ERDAL İNÖNÜ CAD.
KARŞIYAKA;;38.466398545874;3516-005-05;20;BAHÇELİEVLER;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.116027129892;DOÇ. DR. BAHRİYE ÜÇOK
KEMALPAŞA;;38.433588447759;3517-038-05;6;SEKİZ EYLÜL;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.415394879438;KÜPLÜCEALTI  SOKAK  VE 148 SOKAK KESİŞİMİ
KARABAĞLAR;;38.393980293293;3531-021-05;19;ESENYALI;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.093509207672;108/26
BUCA;;38.371264505452;3508-045-05;8;YILDIZ;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.184458791855;206/69
BAYRAKLI;;38.468389005119;3530-018-05;11;OSMANGAZİ;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.186103620345;YAVUZ
KEMALPAŞA;;38.479997988761;3517-024-05;6;ULUCAK İSTİKLAL;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.358177335418;SITKI AYDINEL CAD. VE 9224 SOKAK KESİŞİMİ
ÇİĞLİ;;38.509376644038;3510-007-05;16;BALATÇIK;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.042880262951;8950/1
FOÇA;;38.67050950849;3512-008-05;4;İSMETPAŞA;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.757700390832;MERSİNAKİCADDESİ VE 169 SOKAK KESİŞİMİ
ÇEŞME;;38.32163311111;3509-016-05;1001;İSMET İNÖNÜ;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.315237424862;2148
BUCA;;38.369245472987;3508-022-05;8;GÖKSU;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.142628004154;649 SK KREŞ+ORTAOKUL+LİSE ALANI
BUCA;;38.375658447548;3508-020-05;8;FIRAT;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.150342955521;647/12 BELEDİYE FİDANLIĞI
NARLIDERE;;38.395618416191;3523-006-05;5;HUZUR;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.988115477915;SUZAN
BAYRAKLI;;38.461137032133;3530-002-05;11;ADALET;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.175999682846;1645
BAYRAKLI;;38.463607019426;3530-002-05;11;TEPEKULE;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.176341677262;YÜZBAŞI İBRAHİM HAKKI 2087/7 SOKAK ARASI PARK
ÇEŞME;;38.292874373019;3509-002-05;1001;ALAÇATI;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.367303619316;14027
ALİAĞA;;38.78956412935;3502-023-05;3;SİTELER;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.964429161478;448 SOKAK ÜZERİNDEKİ ALİAĞA ANADOLU İMAM HATİP LİSESİ BAHÇESİ
KARABAĞLAR;;38.391255327821;3531-031-05;19;KAZIM KARABEKİR;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.112797116676;DEMETEVLER PARKI - 9028 SOKAK
BAYRAKLI;;38.479034877488;3530-021-05;11;SOĞUKKUYU;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.115962951378;GİRNE
BUCA;;38.377538475464;3508-004-05;8;ATATÜRK;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.186142773519;202/12
KEMALPAŞA;;38.408571120364;3517-023-05;6;ARMUTLU HÜRRİYET;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.535281368861;FESLEĞEN SOKAK
KEMALPAŞA;;38.427196523919;3517-007-05;6;ATATÜRK;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.415892924112;BELEDİYE CAD.NO:30/A CUMHURİYET ORTAOKULU
BORNOVA;;38.487635909283;3507-015-05;2;EVKA 4;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.201027816546;BARBAROS CAD. VE HÜRRİYET CAD. KESİŞİMİ
NARLIDERE;;38.381424752125;3523-008-05;5;LİMANREİS;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.927173686983;DİLEK
SELÇUK;;37.940722002619;3526-006-05;10;CUMHURİYET;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.36996309874;5031 SOKAK
SELÇUK;;37.957387791528;3526-010-05;10;İSA BEY;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.372151238433;BELEDİYE DÜĞÜN SALONU BAHÇESİ - ATATÜRK CAD.
BALÇOVA;;38.36960061954;3503-002-05;14;ÇETİN EMEÇ;;5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI ;27.086404011337;FUTBOL
KEMALPAŞA;;38.407811669605;3517-023-06;6;ARMUTLU HÜRRİYET;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.533896990951;GENERAL KAZIM KARABEKİR CAD.NO.1ARMUTLU İLKOKULU
ÇEŞME;;38.284597909498;3509-022-06;1001;ŞEHİT MEHMET;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.240617684593;364
URLA;;38.327528291616;3529-031-06;18;YELALTI;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.768035289175;NUR DİKMEN
GÜZELBAHÇE;;38.340816453745;3514-012-06;1;YELKİ;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.865967861937;2356
KINIK;;39.08686305956;3518-031-06;996;POYRACIK;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.360639722613;DEVE GÜREŞİ ALANI - DUMLUPINAR CAD.
BAYRAKLI;;38.470101921133;3530-021-06;11;SOĞUKKUYU;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.11441797451;6063/2
GÜZELBAHÇE;;38.379757945859;3514-006-06;1;MALTEPE;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.913006304788;54
BAYRAKLI;;38.474896971007;3530-018-06;11;OSMANGAZİ;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.185027614758;592
BAYRAKLI;;38.480704878619;3530-019-06;11;POSTACILAR;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.125398901636;6067/9
ÇİĞLİ;;38.488822241629;3510-004-06;16;ATAŞEHİR;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.059130441702;8211
KARŞIYAKA;;38.466864872424;3516-005-06;20;BAHÇELİEVLER;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.125455557826;1851/11
NARLIDERE;;38.395011176262;3523-006-06;5;HUZUR;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.98805473337;MANDALİNLİK
KARŞIYAKA;;38.464428763625;3516-003-06;20;ATAKENT;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.092669378934;AŞIK VEYSEL
BUCA;;38.376623457924;3508-004-06;8;ATATÜRK;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.187264200745;202/44
NARLIDERE;;38.392523232494;3523-007-06;5;ILICA;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.020890481953;TOPRAK
KARŞIYAKA;;38.45895496805;3516-007-06;20;BOSTANLI;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.10403771841;MUHARREM CANDAŞ
MENEMEN;;38.554265199647;3522-002-06;17;30 AĞUSTOS;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.043922419586;3.
ÇEŞME;;38.241189224179;3509-019-06;1001;OVACIK;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.314100397046;SAĞLIKÇILAR SİTESİ
KARŞIYAKA;;38.489514795107;3516-027-06;20;ZÜBEYDE HANIM;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.107253425004;7563/10
KARŞIYAKA;;38.465661366209;3516-025-06;20;YALI;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.091748384863;6403/1
MENDERES;;38.253321079346;3521-038-06;13;MİTHATPAŞA;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.145461185243;537
URLA;;38.392399483941;3529-010-06;18;DENİZLİ;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.743753471802;135
URLA;;38.306573933752;3529-014-06;18;İÇMELER;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.703499770382;1154
KARŞIYAKA;;38.471926762871;3516-017-06;20;MAVİŞEHİR;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.080418744207;AZİZ NESİN
ÇEŞME;;38.319335340823;3509-018-06;1001;MUSALLA;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.305384244653;1030
KEMALPAŞA;;38.42515278594;3517-031-06;6;MEHMET AKİF ERSOY;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.426390401135;İNÖNÜ CAD. VE 230 SOKAK ARASI
GÜZELBAHÇE;;38.363989226915;3514-003-06;1;ÇELEBİ;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.885568300122;MÜZEYYEN SENAR
ÇİĞLİ;;38.509579893224;3510-007-06;16;BALATÇIK;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.040270843332;8914
ALİAĞA;;38.792338118352;3502-023-06;3;SİTELER;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.966467146633;ŞEHİT BİNBAŞI YAVUZ BAŞAYAR
FOÇA;;38.728009300464;3512-014-06;4;MUSTAFA KEMAL ATATÜRK;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.834599907845;CENNET
ÇEŞME;;38.366085753317;3509-013-06;1001;GERMİYAN;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.471025374984;27163
GÜZELBAHÇE;;38.365819929308;3514-004-06;1;KAHRAMANDERE;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.877496665728;882
NARLIDERE;;38.382725700404;3523-008-06;5;LİMANREİS;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.934774245673;KIBRIS
GAZİEMİR;;38.319800719195;3513-003-06;15;ATIFBEY;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.13236313938;PROF. DR. TÜRKAN SAYLAN
NARLIDERE;;38.391892298214;3523-004-06;5;ÇAMTEPE;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.010298782585;ACAR
BUCA;;38.370796469661;3508-044-06;8;YEŞİLBAĞLAR;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.147493977624;BUCA 637/35  ÇOCUK OYUN ALANI OTOPARK
BAYRAKLI;;38.472820442085;3530-009-06;11;EMEK;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.124227103413;7261
ÖDEMİŞ;;38.221306060288;3524-042-06;998;HÜRRİYET;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.98069006502;HÜRRİYET MAH.1629 SOKAK
GÜZELBAHÇE;;38.375461951059;3514-011-06;1;YALI;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.887740301168;119
BORNOVA;;38.429432827189;3507-026-06;2;KEMALPAŞA;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.265452963444;PINAR CAD. VE 7051 SOKAK KESİŞİMİ
NARLIDERE;;38.391682737873;3523-005-06;5;ÇATALKAYA;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.000682672215;EĞİTİM
FOÇA;;38.661909553396;3512-001-06;4;ATATÜRK;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.759000400078;SAĞLIK OCAĞI ARKASI 126.SOKAK
KEMALPAŞA;;38.434709977539;3517-038-06;6;SEKİZ EYLÜL;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.41140391274;HASTANE YOLU - 1342 SOKAK
GAZİEMİR;;38.303087522436;3513-014-06;15;SEVGİ;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.131287966636;GAZETECİLER PARKI - PİRENLİK MEVKİİ, 951 SOKAK
TORBALI;;38.178512072272;3528-052-06;9;TORBALI;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.348752934338;5104 SOKAK
SELÇUK;;37.942513940592;3526-003-06;10;ATATÜRK;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.364198584751;1088
SELÇUK;;37.940013966848;3526-006-07;10;CUMHURİYET;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.37719852257;5112 SOKAK ÜZERİNDEKİ PARK
NARLIDERE;;38.395678984064;3523-011-06;5;YENİKALE;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.011766978405;SÜTÇÜLER
TİRE;;38.09468748025;3527-038-06;997;FATİH;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.71864455557;MEHMET HÜSNÜ TÜKEL SOKAK, KİRAZOĞLU OKULUNUN KUZEYİ
KONAK;;38.429565569993;3520-045-06;21;HALKAPINAR;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.163611648447;PAKİSTAN BULVARI - GÜNEŞ SAATİ PARKI
NARLIDERE;;38.392033951648;3523-009-06;5;NARLI;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.00451950907;SAYGIN
FOÇA;;38.650409678002;3512-015-06;4;YENİBAĞARASI;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.818500126244;MİMOZA SOKAK VE PALMİYE SOKAK KESİŞİMİ
KARŞIYAKA;;38.458155975787;3516-001-06;20;AKSOY;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.107433175781;1671
SELÇUK;;37.951582465787;3526-010-06;10;İSA BEY;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.372226092608;TABAK CAD. VE 2002 SOKAK KESİŞİMİ
BAYRAKLI;;38.480357888181;3530-024-06;11;YAMANLAR;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.132800865674;7349
ALİAĞA;;38.825327971646;3502-026-06;3;YALI;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.985406995177;TAYYİP BARAN PARKI - 145 SOK.
BAYRAKLI;;38.45346808285;3530-014-06;11;MANSUROĞLU;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.186956642033;286/5 SOKAK PARK ALANI
KEMALPAŞA;;38.483711100088;3517-024-06;6;ULUCAK MUSTAFA KEMAL ATATÜRK;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.35559775317;MUSTAFA AKMANSOY CADDESİ NO.4 AYŞEHASAN TÜRKMEN ORTAOKULU
KEMALPAŞA;;38.407411727683;3517-002-06;6;ÖREN 75.YIL CUMHURİYET;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.590396711794;TURGUTLU CAD. NO.48 ÖREN ORTAOKULU
BAYRAKLI;;38.461084030878;3530-002-06;11;ADALET;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.174157692428;1643/7
ÇEŞME;;38.342679680591;3509-011-06;1001;DALYAN;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.303593259009;4010 SOKAK
BUCA;;38.373384492721;3508-045-06;8;YILDIZ;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.182506798821;206/64
KARABAĞLAR;;38.386581340065;3531-048-06;19;TAHSİN YAZICI;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.101569180815;YADİGAR CAMİ PARKI - 9601 SOKAK
BAYRAKLI;;38.478002904421;3530-017-06;11;ORG.NAFİZ GÜRMAN;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.136912849168;7160
BAYRAKLI;;38.480206882042;3530-016-06;11;ONUR;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.126323897565;7360/3
BAYRAKLI;;38.464434762364;3530-013-06;11;MANAVKUYU;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.187656416893;YÜZBAŞI İBRAHİM HAKKI VE YAVUZ CADDESİ ARASI PARK
ÇEŞME;;38.334278734719;3509-021-06;1001;SAKARYA;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.311986232395;3139 SOKAK VE 3138 SOKAK KESİŞİMİ
ÇEŞME;;38.326267576197;3509-016-06;1001;İSMET İNÖNÜ;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.31769287727;2095
BUCA;;38.367190486121;3508-022-06;8;GÖKSU;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.145128995898;690/4 ANADOLU TİCARET LİLESİ ALANI
ÇEŞME;;38.293137725388;3509-002-06;1001;ALAÇATI;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.368539656361;15022
KARABAĞLAR;;38.392324324366;3531-031-06;19;KAZIM KARABEKİR;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.114919104194;ATSUSHİ MİYAZAKİ PARKI - 9009 SOKAK
ÇİĞLİ;;38.495060953279;3510-023-06;16;SASALI MERKEZ;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.95469235095;8
FOÇA;;38.674609482448;3512-008-06;4;İSMETPAŞA;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.753800402683;198
BALÇOVA;;38.371629873008;3503-002-06;14;ÇETİN EMEÇ;;6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI ;27.088125504355;UNIVERSIADE
TİRE;;38.09664364821;3527-038-07;997;FATİH;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.716722984626;İBNİ MELEK CAMİ BAHÇESİ VE PARK - DEMOKRASİ CAD.
ÇEŞME;;38.277299968266;3509-022-07;1001;ŞEHİT MEHMET;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.257679612913;302
BAYRAKLI;;38.471004917132;3530-021-07;11;SOĞUKKUYU;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.11433397367;6063
NARLIDERE;;38.381722565452;3523-008-07;5;LİMANREİS;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.937031953189;ÖKSÜZ
BAYRAKLI;;38.473904978693;3530-018-07;11;OSMANGAZİ;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.187439604941;593
NARLIDERE;;38.394515957985;3523-011-07;5;YENİKALE;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.012348986629;BARAN
KARŞIYAKA;;38.492485885975;3516-027-07;20;ZÜBEYDE HANIM;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.107695595949;7448/8
NARLIDERE;;38.391366776619;3523-005-07;5;ÇATALKAYA;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.003016720621;ARAS
MENDERES;;38.253164082296;3521-038-07;13;MİTHATPAŞA;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.14726117624;548
FOÇA;;38.73437382903;3512-014-07;4;MUSTAFA KEMAL ATATÜRK;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.838007720424;ASLI
KARŞIYAKA;;38.473323602418;3516-017-07;20;MAVİŞEHİR;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.067221366055;AZİZ NESİN
KARŞIYAKA;;38.460852758894;3516-007-07;20;BOSTANLI;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.095571457518;BESTEKAR SADİ HOŞSES
KARŞIYAKA;;38.452225389947;3516-001-07;20;AKSOY;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.110313646322;YALI
GÜZELBAHÇE;;38.36185488699;3514-003-07;1;ÇELEBİ;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.890025199654;İSTİKBAL
ÇEŞME;;38.319945804532;3509-018-07;1001;MUSALLA;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.308162278817;1046
BAYRAKLI;;38.461531053915;3530-013-07;11;MANAVKUYU;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.198662569783;243
NARLIDERE;;38.393777437005;3523-006-07;5;HUZUR;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.988753454697;BAHAR
ÇİĞLİ;;38.517417588756;3510-007-07;16;BALATÇIK;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.03053631039;HAVAALANI ŞOSESİ
GÜZELBAHÇE;;38.363009889925;3514-004-07;1;KAHRAMANDERE;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.881732146905;ŞEHİT KEMAL
NARLIDERE;;38.390533730418;3523-007-07;5;ILICA;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.025609268682;BODUR
ÇEŞME;;38.315075013904;3509-013-07;1001;GERMİYAN;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.466853490579;GERMİYAN ATATÜRK
ÇEŞME;;38.324217708147;3509-016-07;1001;İSMET İNÖNÜ;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.314442443381;2123
BAYRAKLI;;38.476485916646;3530-017-07;11;ORG.NAFİZ GÜRMAN;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.14081183288;ATATÜRK
NARLIDERE;;38.389661716394;3523-009-07;5;ÇATALKAYA;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.002347963369;ÇİLEK
GÜZELBAHÇE;;38.341406985427;3514-012-07;1;YELKİ;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.862937543399;2487
BAYRAKLI;;38.452091815669;3530-014-07;11;MANSUROĞLU;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.183256394006;İSLAM KERİMOV CADDESİ 288/8 SOKAK ARASI
GÜZELBAHÇE;;38.375169764865;3514-011-07;1;YALI;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.884786906084;125
ÇEŞME;;38.243084208295;3509-019-07;1001;OVACIK;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.309362417738;YUVAMKENT SİTESİ
ÇİĞLİ;;38.492309112705;3510-004-07;16;ATAŞEHİR;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.053437929272;8220
GAZİEMİR;;38.311870257447;3513-014-07;15;SEVGİ;;7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;27.130465326945;ADALET TEPESİ - 651/1 SOKAK
